更新时间,#genre#
20251010 01:51,url


RespoTime,whitelist,#genre#
127.56ms,喝的是酒想的是你,https://txmov2.a.kwimgs.com/upic/2022/05/30/05/BMjAyMjA1MzAwNTE2NDlfOTU2MzA3MDg4Xzc1NTc5MzcwMDk0XzJfMw==_b_B68b336177ca5844d50a0c9e475874f67.mp4
127.71ms,CBS 8 Des Moines IA (KCCI) (720p),https://livetv-fa.tubi.video/kcci/playlist.m3u8
127.94ms,九十九步,https://txmov2.a.kwimgs.com/upic/2022/06/08/08/BMjAyMjA2MDgwODA3MTFfOTU2MzA3MDg4Xzc2Mjg5NjI3NzA3XzJfMw==_b_Bae94dea97ceae54fd1f29cd860961008.mp4
128.02ms,欧美156,https://vod.mycamtv.net/156.m3u8
128.20ms,7,https://txmov2.a.kwimgs.com/bs3/video-hls/5255982306920155520_hlsb.m3u8
128.21ms,把清纯美乳女神追到手后枸杞当饭吃,https://eppphh.hhphxz.com/20210609/nuxlFptV/index.m3u8
128.38ms,Fox Sports en Espanol (720p),https://livetv-fa.tubi.video/fox-sports-espanol2/index.m3u8
128.43ms,FC2PPV-1271393 【个人撮影】债権者に堕ちた奥様　结局、返済出来ずに体で払う羽目に???,https://aosikazy12.com/20221002/Lsgva5bd/index.m3u8
128.55ms,孙燕姿精选30首(2小时),https://txmov2.a.kwimgs.com/upic/2020/07/15/19/BMjAyMDA3MTUxOTA1MzhfNTAyNzg4MTc0XzMyNDIzMzUwMjAyXzJfMw==_b_Bd09b171541ea966fd7a324624cfe6c16.mp4
128.65ms,镖行天下之牡丹阁,https://txmov2.a.kwimgs.com/upic/2021/10/09/08/BMjAyMTEwMDkwODQ5NDNfMTI0MzE0NjMyOF81ODczMzA0Nzc5NF8yXzM=_b_B6cdb22f97b91445496f73514fc915bdd.mp4
128.67ms,第117期-搭讪美乳妹子，爆操小骚逼！,https://fcxqxf.hhphxz.com/20240430/ofKa3xWb/index.m3u8
128.77ms,东森电影,http://live4play.uk/livehttpplay?channel_id=20104
128.92ms,PTS Taigi (公視台語台) Ⓨ Ⓖ,https://www.youtube.com/watch?v=6KlRR_DGhmI
128.92ms,Western – Pluto TV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/62e7fb67478a5b0007e6c50c/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
128.95ms,芙蓉镇,https://txmov2.a.kwimgs.com/upic/2023/02/13/13/BMjAyMzAyMTMxMzU5MzJfNzM5MzQzNzIyXzk2MTI0ODY3NjAwXzBfMw==_b_B436ff38d447ce72f50c0cb4bad24f375.mp4
128.99ms,三生三幸,https://txmov2.a.kwimgs.com/upic/2022/05/27/05/BMjAyMjA1MjcwNTUzMDNfOTU2MzA3MDg4Xzc1MzI5NzY2NzE1XzJfMw==_b_B4bff592193b36fe88f88f8879425db11.mp4
129.03ms,第三十六集-泰神兄弟，约操翘臀小菲妹,https://fcxqxf.hhphxz.com/20240610/n9lTxNWM/index.m3u8
129.05ms,Now 70s (480p),https://lightning-now70s-samsungnz.amagi.tv/playlist480p.m3u8
129.11ms,Africanews Ⓨ,https://www.youtube.com/africanews/live
129.39ms,第199期-风骚少女小猫咪，车震快感,https://fcxqxf.hhphxz.com/20241012/p8EwHxhk/index.m3u8
129.64ms,中视,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv040
129.68ms,靖天戏剧,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv058
129.68ms,Channels 24 Ⓨ,https://www.youtube.com/channelstelevision/live
129.74ms,云开见月明第41-60集,https://v.gsuus.com/play/yb84PL3b/index.m3u8
129.79ms,El Destape Ⓨ,https://www.youtube.com/watch?v=JuskTxbUqmY
129.91ms,Movies for Gamers,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6008ddf24ef92b00079d61cf/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2a02e3-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=2f37e9d8-bdac-4d46-949d-ccfbf76dd6e0
130.09ms,白头到老不分离,https://txmov2.a.kwimgs.com/upic/2022/05/21/06/BMjAyMjA1MjEwNjA0MDdfOTU2MzA3MDg4Xzc0ODg3NDA1MzIxXzJfMw==_b_Be67c60b303816935515c988457de1f77.mp4
130.42ms,The Judge Judy Channel,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62e92e536f28870007fa9b3a/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7c5077-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=d7542660-a0a4-415c-a70a-fae3199e0e29
130.56ms,如愿,https://txmov2.a.kwimgs.com/upic/2023/06/29/10/BMjAyMzA2MjkxMDAxNDNfMzM5Njk4MTMyNl8xMDY2ODcwODY0NzRfMF8z_b_Bb3a3c0fc1723f611bbb6a13b1af7b7ce.mp4
130.59ms,Squadra Speciale Cobra 11 – Pluto TV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/625e6cc905e09f00073addee/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
130.66ms,TTV News (台視新聞台) Ⓨ,https://www.youtube.com/watch?v=xL0ch83RAK8
130.76ms,Gordon Ramsay's Hell's Kitchen,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62ea45010d0611000839868c/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7aa2c1-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=e3a17d6f-f38c-4a08-9e69-00d8a53906ec
130.76ms,欧美203,https://vod.mycamtv.net/203.m3u8
130.79ms,ABC 9 Manchester NH (WMUR-TV) (720p),https://livetv-fa.tubi.video/wmur/playlist.m3u8
130.80ms,ABC 5 Boston MA (WCVB) (720p),https://livetv-fa.tubi.video/wcvb/playlist.m3u8
130.85ms,第151期-世界约炮游-日本站(第1期),https://fcxqxf.hhphxz.com/20240707/4sifhnuu/index.m3u8
131.12ms,汪明荃30首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5202502102851767269_hlsb.m3u8
131.17ms,TRM h24 Ⓨ,https://www.youtube.com/user/trmh24/live
131.21ms,Autostop per il cielo – Pluto TV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/638f286445264d00084ec6dc/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
131.22ms,欧美228,https://vod.mycamtv.net/228.m3u8
131.25ms,LN+ Ⓨ,https://www.youtube.com/c/LaNacionMas/live
131.35ms,Genius Go Go Go,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV26.m3u8
131.36ms,雨禾-红尘情花开,http://em.21dtv.com/songs/60146832.mkv
131.44ms,欧美69,https://vod.mycamtv.net/69.m3u8
131.44ms,ABC 9 Cincinnati OH (WCPO) (720p),https://livetv-fa.tubi.video/wcpo/playlist.m3u8
131.45ms,Al Jazeera Mubasher,https://live-hls-web-ajm.getaj.net/AJM/index.m3u8
131.58ms,Canal 26 Ⓨ,https://www.youtube.com/c/canal26/live
131.68ms,Qello Concerts by Stingray,https://lotus.stingray.com/manifest/qello-qello001-montreal/samsungtvplus/master.m3u8
131.72ms,FOX 5 New York NY (WNYW) (720p),https://livetv-fa.tubi.video/wnyw/index.m3u8
131.74ms,CCTV-4 中文国际（亚） Ⓨ,https://www.youtube.com/channel/UC4K_LI-Tn3-LshNgG0-YypQ/live
131.75ms,第21期-暴力摧毁我的阴道,https://djfdsu.hhphxz.com/20231018/4zAmMw1l/index.m3u8
131.84ms,TV Land Drama,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5d40bebc5e3d2750a2239d7e/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2c9af3-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=5e762bb7-572b-4470-87fd-b3b4bb48462e
131.92ms,欧美66,https://vod.mycamtv.net/66.m3u8
131.97ms,Momo 2,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV05.m3u8
131.98ms,爱不停息,https://txmov2.a.kwimgs.com/upic/2022/05/30/05/BMjAyMjA1MzAwNTI5MjhfOTU2MzA3MDg4Xzc1NTc5NTY1NjM3XzJfMw==_b_Bf28a861f732cc0b62d624c511423fc21.mp4
132.06ms,DD News Ⓨ,https://www.youtube.com/c/ddnews/live
132.15ms,许嵩经典合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5246693673328160378_hlsb.m3u8
132.18ms,Film Commedia – Pluto TV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/608aa512d67fd900072323db/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
132.21ms,松视25欧美版,https://yutubf.lsbbf3.com/20241217/9Zste7QA/index.m3u8
132.22ms,Pluto TV Sci-Fi,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5b4fc274694c027be6ed3eea/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2b3b60-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=ed62db1c-5556-4fa7-b231-9514fcc69832
132.45ms,Cinema Italiano – Pluto TV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/608aa7d8359b270007861489/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
132.54ms,龙华经典,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn21
132.73ms,余生只爱一个你,https://txmov2.a.kwimgs.com/upic/2022/06/04/06/BMjAyMjA2MDQwNjA3NDdfOTU2MzA3MDg4Xzc1OTY4NjYwNDEzXzJfMw==_b_B97126a09fb97d88184b49ebe2b9a1be8.mp4
132.88ms,80s Rewind,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5ca525b650be2571e3943c63/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c263253-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=b52c759c-a26c-4e65-828b-14277d6117e0
132.90ms,ET Mall 60,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV18.m3u8
132.92ms,Cine Premiere (720p),https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/5cf968040ab7d8f181e6a68b/master.m3u8?advertisingId=channel&appName=rokuchannel&appVersion=1.0&bmodel=bm1&channel_id=channel&content=channel&content_rating=ROKU_ADS_CONTENT_RATING&content_type=livefeed&coppa=false&deviceDNT=1&deviceId=channel&deviceMake=rokuChannel&deviceModel=web&deviceType=rokuChannel&deviceVersion=1.0&embedPartner=rokuChannel&genre=ROKU_ADS_CONTENT_GENRE&is_lat=1&platform=web&rdid=channel&studio_id=viacom&tags=ROKU_CONTENT_TAGS
133.01ms,90210,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65a67dd13af63d0008257f17/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1c5240-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=6e62cae5-9404-4e52-8b20-c5fc2b453e9d
133.09ms,FOX 29 Philadelphia PA (WTXF-TV) (720p),https://livetv-fa.tubi.video/wtxf/index.m3u8
133.14ms,Antiques Road Show UK,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/638e10de75c3a30007092693/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c791c24-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=7a3d3806-9232-4410-9c3f-7b163aeadd84
133.19ms,2024年最新中文DJ舞曲串烧,https://txmov2.a.kwimgs.com/bs3/video-hls/5259923016524978973_hlsb.m3u8
133.26ms,ABC 9 Tucson AZ (KGUN) (720p),https://livetv-fa.tubi.video/kgun/playlist.m3u8
133.27ms,凤凰飞.,https://txmov2.a.kwimgs.com/upic/2022/08/10/07/BMjAyMjA4MTAwNzIwNTVfOTU2MzA3MDg4XzgxNDM3MDI4MDIyXzJfMw==_b_Bdf440f3ac06360bf07f335476f5f3506.mp4?clientCacheKey=3x5ygijyhtgefmi_b.mp4&tt=b&di=24710b75&bp=10000
133.50ms,NBC 12 Winston-Salem NC (WXII) (720p),https://livetv-fa.tubi.video/wxii/playlist.m3u8
133.57ms,艳舞女郎,https://lsbbf1.com/20230920/JaDOrTiG/index.m3u8
133.66ms,影迷数位电影,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv011
133.92ms,Euronews Italian Ⓨ,https://www.youtube.com/user/euronewsit/live
133.95ms,Ink Master,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/655f2d713944b60008bc7e90/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7ac9d2-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=e7b1d981-a145-4f0e-b936-2e3b59397aee
134.05ms,Beverly Hillbillies,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5f7796e470510900070d4e3d/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c271cb4-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=69bf4a83-189f-4b22-bbe6-f2e09a47e049
134.28ms,四川岷江音乐,http://satellitepull.cnr.cn/live/wxscmjyyt/playlist.m3u8
134.47ms,ABC 40/29 Fort Smith AR (KHBS) (720p),https://livetv-fa.tubi.video/khbs/playlist.m3u8
134.48ms,FOX 10 Phoenix AZ (KSAZ) (720p),https://livetv-fa.tubi.video/ksaz/index.m3u8
134.53ms,FOX 2 Detroit MI (WJBK) (720p),https://livetv-fa.tubi.video/wjbk/index.m3u8
134.68ms,KSHB-DT2 (720p),https://cvtv.cvalley.net/hls/KSHBCozi/KSHBCozi.m3u8
134.70ms,CTi News,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8
134.91ms,绝代双骄,https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTI1NTZfNDAzMDAxOTlfNjM2NjgzNTczODVfMF8z_bF_Bc720676583ca56b0ef29756139ed2471.mp4
135.01ms,Women's Sports Network (720p),https://livetv-fa.tubi.video/fast-studios-womens-sports/playlist.m3u8
135.07ms,Al Jazeera English (420p),https://live-hls-web-aje-fa.getaj.net/AJE/04.m3u8
135.35ms,Pluto TV Lucha Libre AAA (720p),https://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5c01df1759ee03633e7b272c/master.m3u8?advertisingId=&appName=web&appStoreUrl=&appVersion=DNT&app_name=&architecture=&buildVersion=&deviceDNT=0&deviceId=5c01df1759ee03633e7b272c&deviceLat=&deviceLon=&deviceMake=web&deviceModel=web&deviceType=web&deviceVersion=DNT&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false&sid=971&terminate=false&userId=
135.36ms,Real life – Pluto TV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/60801976f92a750007a0699c/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
135.48ms,欧美219,https://vod.mycamtv.net/219.m3u8
135.51ms,Filmrise True Crime (720p),https://livetv-fa.tubi.video/filmrise-true-crime/index.m3u8
135.63ms,红尘有爱,https://ckzy1com.com/20230425/yNcX6bAN/index.m3u8
135.65ms,Pluto TV Historia (720p),https://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5de5758e1a30dc00094fcd6c/master.m3u8?advertisingId=&appName=web&appVersion=5.14.0-0f5ca04c21649b8c8aad4e56266a23b96d73b83a&app_name=web&clientDeviceType=0&clientID=6fbead95-26b1-415d-998f-1bdef62d10be&clientModelNumber=na&deviceDNT=false&deviceId=6fbead95-26b1-415d-998f-1bdef62d10be&deviceLat=19.4358&deviceLon=-99.1441&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=88.0.4324.150&marketingRegion=VE&serverSideAds=false&sessionID=b8e5a857-714a-11eb-b532-0242ac110002&sid=b8e5a857-714a-11eb-b532-0242ac110002&userId=
135.67ms,战狼,https://txmov2.a.kwimgs.com/upic/2020/12/11/12/BMjAyMDEyMTExMjM1NDRfNDAzMDAxOTlfNDA1MjQ4ODkyMDBfMF8z_b_B464feff0fc15f6544ad0783222e5409f.mp4
135.86ms,Black Classics,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60f85644a9493e0007a1f035/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c271cb6-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=90e515e4-694d-47f7-9f2b-806f0a05d62c
135.88ms,东森财经新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8
136.12ms,我的心只为你等待,https://txmov2.a.kwimgs.com/upic/2022/06/01/06/BMjAyMjA2MDEwNjA1MDZfOTU2MzA3MDg4Xzc1NzE0NjIxODAxXzJfMw==_b_B76de084f8e24bde1e6403ea6efb551aa.mp4
136.15ms,DD Urdu Ⓨ,https://www.youtube.com/@DDUrdu/live
136.17ms,Pluto TV Kenan y Kel (720p),https://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5fcea93ffcf94500071c4b2f/master.m3u8?advertisingId=&appName=web&appVersion=5.14.0-0f5ca04c21649b8c8aad4e56266a23b96d73b83a&app_name=web&clientDeviceType=0&clientID=6fbead95-26b1-415d-998f-1bdef62d10be&clientModelNumber=na&deviceDNT=false&deviceId=6fbead95-26b1-415d-998f-1bdef62d10be&deviceLat=19.4358&deviceLon=-99.1441&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=88.0.4324.150&marketingRegion=VE&serverSideAds=false&sessionID=b8e5a857-714a-11eb-b532-0242ac110002&sid=b8e5a857-714a-11eb-b532-0242ac110002&userId=
136.19ms,DW,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV08.m3u8
136.25ms,SBT Ⓨ,https://www.youtube.com/watch?v=ABVQXgr2LW4
136.34ms,Pluto TV Estrellas de Acción (720p),https://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5e972a21ad709d00074195ba/master.m3u8?advertisingId=&appName=web&appVersion=5.14.0-0f5ca04c21649b8c8aad4e56266a23b96d73b83a&app_name=web&clientDeviceType=0&clientID=6fbead95-26b1-415d-998f-1bdef62d10be&clientModelNumber=na&deviceDNT=false&deviceId=6fbead95-26b1-415d-998f-1bdef62d10be&deviceLat=19.4358&deviceLon=-99.1441&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=88.0.4324.150&marketingRegion=VE&serverSideAds=false&sessionID=b8e5a857-714a-11eb-b532-0242ac110002&sid=b8e5a857-714a-11eb-b532-0242ac110002&userId=
136.36ms,14,https://txmov2.a.kwimgs.com/bs3/video-hls/5257952633664504505_hlsb.m3u8
136.45ms,Classic Movies Channel,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/561c5b0dada51f8004c4d855/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c27e003-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=7911819c-67eb-4f58-944f-5c6c6d4d937d
136.61ms,QVC,https://qvc-amd-live.akamaized.net/hls/live/2034113/lsqvc1us/master.m3u8
136.75ms,Global News,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
136.88ms,KNR2 Ⓨ,https://www.youtube.com/@nutaarsiassat/live
136.93ms,NU2,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV14.m3u8
136.96ms,Euronews Deutsch Ⓨ,https://www.youtube.com/euronewsde/live
137.05ms,KYOU-DT2 (720p),https://cvtv.cvalley.net/hls/KYOUNBC2/KYOUNBC2.m3u8
137.05ms,Qello Concerts by Stingray (360p),https://lotus.stingray.com/manifest/qello-qello001-montreal/samsungtvplus/f3b3b889-e519-3156-810f-18850e58a304/1020800/manifest.m3u8
137.48ms,Al Jazeera,https://live-hls-web-aje.getaj.net/AJE/index.m3u8
137.50ms,德国之声,https://live-hls-v3-aje.getaj.net/AJE-V3/index.m3u8
137.62ms,ABC 16 Jackson MS (WAPT) (720p),https://livetv-fa.tubi.video/wapt/playlist.m3u8
137.67ms,9 канал Ⓨ,https://www.youtube.com/@israel9tv/live
137.68ms,FC2PPV-1272414 结构有名なところでやってしまったためか,https://aosikazy12.com/20221002/fPH12wYV/index.m3u8
137.81ms,Al Jazeera English,https://live-hls-web-aje-fa.getaj.net/AJE/index.m3u8
137.92ms,欧美79,https://vod.mycamtv.net/79.m3u8
138.20ms,问星海,https://txmov2.a.kwimgs.com/upic/2022/05/26/05/BMjAyMjA1MjYwNTM3MjdfOTU2MzA3MDg4Xzc1MjYyNDYzOTQ3XzJfMw==_b_B468ef8193bb8e61d933e801f880166ac.mp4
138.59ms,余生好好爱自己,https://alimov2.a.kwimgs.com/upic/2022/05/30/05/BMjAyMjA1MzAwNTI5MDJfOTU2MzA3MDg4Xzc1NTc5NTU3NDc3XzJfMw==_b_Bae53b83a5d7949478c838084f2912814.mp4
138.60ms,Pluto TV Westerns,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5b4e94282d4ec87bdcbb87cd/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=103&deviceId=5b4e94282d4ec87bdcbb87cd&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
138.68ms,Pluto TV Velocidad​ (720p),https://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5dd6dc7480e3550009133d4a/master.m3u8?advertisingId=&appName=web&appVersion=5.14.0-0f5ca04c21649b8c8aad4e56266a23b96d73b83a&app_name=web&clientDeviceType=0&clientID=6fbead95-26b1-415d-998f-1bdef62d10be&clientModelNumber=na&deviceDNT=false&deviceId=6fbead95-26b1-415d-998f-1bdef62d10be&deviceLat=19.4358&deviceLon=-99.1441&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=88.0.4324.150&marketingRegion=VE&serverSideAds=false&sessionID=b8e5a857-714a-11eb-b532-0242ac110002&sid=b8e5a857-714a-11eb-b532-0242ac110002&userId=
138.71ms,中视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8
138.95ms,Pluto TV Misterios sin Resolver (480p),https://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5f610042272f68000867685b/master.m3u8?advertisingId=&appName=web&appVersion=5.14.0-0f5ca04c21649b8c8aad4e56266a23b96d73b83a&app_name=web&clientDeviceType=0&clientID=6fbead95-26b1-415d-998f-1bdef62d10be&clientModelNumber=na&deviceDNT=false&deviceId=6fbead95-26b1-415d-998f-1bdef62d10be&deviceLat=19.4358&deviceLon=-99.1441&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=88.0.4324.150&marketingRegion=VE&serverSideAds=false&sessionID=b8e5a857-714a-11eb-b532-0242ac110002&sid=b8e5a857-714a-11eb-b532-0242ac110002&userId=
